id,artist,recording,track,number,tune,tune_id
3720,1651,"Cast A Bell",1,1,Kettledrum,14408
3720,1651,"Cast A Bell",2,1,"Maiden Lane",13727
3720,1651,"Cast A Bell",2,2,"Chirping Of The Nightingale",
3720,1651,"Cast A Bell",2,3,"Chirping Of The Lark",
3720,1651,"Cast A Bell",3,1,Kemp's,10151
3720,1651,"Cast A Bell",3,2,"Picking Of Sticks",
3720,1651,"Cast A Bell",3,3,Woodicock,
3720,1651,"Cast A Bell",4,1,"Lady Lie Near Me",
3720,1651,"Cast A Bell",4,2,"Beggar Boy",
3720,1651,"Cast A Bell",5,1,Millfield,
3720,1651,"Cast A Bell",5,2,Grimstock,14292
3720,1651,"Cast A Bell",5,3,"Cast A Bell",
3720,1651,"Cast A Bell",6,1,"Under Alder",
3720,1651,"Cast A Bell",7,1,"Bobbing Joe",
3720,1651,"Cast A Bell",7,2,"Under Alder",
3720,1651,"Cast A Bell",8,1,"Night Piece",
3720,1651,"Cast A Bell",9,1,"Once I Loved A Maiden Fair",
3736,1691,"Irish Folk Songs",1,1,"Green Groves, The",41
3736,1691,"Irish Folk Songs",1,2,"Flowers Of Red Hill, The",442
3736,1691,"Irish Folk Songs",2,1,"One Starry Night",
3736,1691,"Irish Folk Songs",3,1,"First House In Connaught, The",2601
3736,1691,"Irish Folk Songs",3,2,"Copper Plate, The",887
3736,1691,"Irish Folk Songs",4,1,"Rinne Me Smaointeadh Im Intinn",
3736,1691,"Irish Folk Songs",5,1,"Virgin Mary, The",879
3736,1691,"Irish Folk Songs",6,1,"Ta Mo Chmeamnnas Deanta",
3736,1691,"Irish Folk Songs",7,1,"Banks Of Claudy, The",
3736,1691,"Irish Folk Songs",8,1,"Lucy Campbell",1552
3736,1691,"Irish Folk Songs",9,1,"Red Knickers, The",
3736,1691,"Irish Folk Songs",10,1,"Widow's Lament, The",
3736,1691,"Irish Folk Songs",11,1,"Once I Had A True Love",
3266,2duos,"Until The Cows Come Home",1,1,"Midlothian Mining Song",
3266,2duos,"Until The Cows Come Home",2,1,"Der Markgrafensohn",
3266,2duos,"Until The Cows Come Home",3,1,"A Fig For A Kiss",750
3266,2duos,"Until The Cows Come Home",3,2,"Three Good Fellows From Beyond The Glen",
3266,2duos,"Until The Cows Come Home",3,3,"Pasucáis D'Uviéu",4681
3266,2duos,"Until The Cows Come Home",4,1,Solo,
3266,2duos,"Until The Cows Come Home",5,1,"Stets In Trauer",
3266,2duos,"Until The Cows Come Home",6,1,Beeswing,5635
3266,2duos,"Until The Cows Come Home",7,1,McDonagh's,214
3266,2duos,"Until The Cows Come Home",7,2,"Ruileadh Cailleach",2933
3266,2duos,"Until The Cows Come Home",7,3,"Spike Island Lasses",737
3266,2duos,"Until The Cows Come Home",8,1,"Saints And Sinners",
3266,2duos,"Until The Cows Come Home",9,1,"Die Rheinbraut",
3266,2duos,"Until The Cows Come Home",10,1,"Seanamhac Tube Station",280
3266,2duos,"Until The Cows Come Home",10,2,"Aaron's Key",2266
3266,2duos,"Until The Cows Come Home",10,3,O'Dea's,5136
3266,2duos,"Until The Cows Come Home",11,1,"Die Ballade Von Den Drei Grafen Und Der Nonne",
3266,2duos,"Until The Cows Come Home",12,1,"Braw Sailing",
3266,2duos,"Until The Cows Come Home",13,1,"Lasst Uns All Nach Hause Gehen",
7543,"3 On The Bund",Frenzy,1,1,"Singing Stream, The",2465
7543,"3 On The Bund",Frenzy,1,2,"Gortavale Rock",16543
7543,"3 On The Bund",Frenzy,2,1,"Local Hero",
7543,"3 On The Bund",Frenzy,2,2,"Master's Return, The",1632
7543,"3 On The Bund",Frenzy,3,1,"I Wish I Had Someone To Love Me",
7543,"3 On The Bund",Frenzy,4,1,"Cordal, The",864
7543,"3 On The Bund",Frenzy,4,2,"McIntyre's Fancy",819
7543,"3 On The Bund",Frenzy,4,3,"Mouse In The Kitchen, The",6655
7543,"3 On The Bund",Frenzy,5,1,Áine's,1426
7543,"3 On The Bund",Frenzy,5,2,"Through The Roof",25777
7543,"3 On The Bund",Frenzy,5,3,Frenzy,22323
7543,"3 On The Bund",Frenzy,6,1,"Not What It Seems",
7543,"3 On The Bund",Frenzy,7,1,"Cover Confusion",
7543,"3 On The Bund",Frenzy,7,2,"New Year's Day",24615
7543,"3 On The Bund",Frenzy,8,1,"Island, The",
7543,"3 On The Bund",Frenzy,9,1,"Trip To Pocahontas",24656
7543,"3 On The Bund",Frenzy,9,2,Rosewood,
7543,"3 On The Bund",Frenzy,10,1,Farewell,8397
7543,"3 On The Bund",Frenzy,10,2,"Stephen Doherty's",
7543,"3 On The Bund",Frenzy,10,3,"John Stenson's",1155
8116,"3 On The Bund",Yoricks,1,1,"Yorick Damian Paine",24637
8116,"3 On The Bund",Yoricks,1,2,"Flying Horse, The",19758
8116,"3 On The Bund",Yoricks,1,3,"Full Set, The",9288
6584,3sticks,"Crossing Currents",1,1,"Welcome Home Grainne",2637
6584,3sticks,"Crossing Currents",2,1,"Paddy Huidais",
6584,3sticks,"Crossing Currents",2,2,"Frank Cassidy's",7284
6584,3sticks,"Crossing Currents",3,1,Montagnade,
6584,3sticks,"Crossing Currents",3,2,"Bouree D'Aumont",
6584,3sticks,"Crossing Currents",4,1,Jackson's,1311
6584,3sticks,"Crossing Currents",4,2,"Devil's Dream",259
6584,3sticks,"Crossing Currents",4,3,"Farewell To Milltown",539
6584,3sticks,"Crossing Currents",5,1,"Stony Field",
6584,3sticks,"Crossing Currents",6,1,"St. Patrick's Day",385
6584,3sticks,"Crossing Currents",7,1,"Gan Ainm (Highland)",
6584,3sticks,"Crossing Currents",7,2,"Cat That Kittled In Jamie's Wig, The",173
6584,3sticks,"Crossing Currents",8,1,"Plane Tree, The",4990
6584,3sticks,"Crossing Currents",8,2,"Hop Break, The",4993
6584,3sticks,"Crossing Currents",9,1,"Butterfly, The",10
6584,3sticks,"Crossing Currents",9,2,"Reel Beatrice",483
6584,3sticks,"Crossing Currents",10,1,"Lads Of Laois",58
6584,3sticks,"Crossing Currents",10,2,"Jenny's Chickens",756
6584,3sticks,"Crossing Currents",11,1,"Midnight On The Water",5020
1871,"4 Yn Y Bar","Byth Adra",1,1,"Nos Calan",8086
1871,"4 Yn Y Bar","Byth Adra",1,2,Glanbargoed,9395
1871,"4 Yn Y Bar","Byth Adra",1,3,"Maen' Nhw'n Dwedyd",
1871,"4 Yn Y Bar","Byth Adra",2,1,"Cychod Wil A Mêr",
1871,"4 Yn Y Bar","Byth Adra",2,2,"12th Street Rag",
1871,"4 Yn Y Bar","Byth Adra",3,1,"Deunaw Haf",
1871,"4 Yn Y Bar","Byth Adra",4,1,"Hyd Y Frwynen",14438
1871,"4 Yn Y Bar","Byth Adra",5,1,"Balad Siôn Niclas",
1871,"4 Yn Y Bar","Byth Adra",6,1,"Gwrachod Llanddona",22416
1871,"4 Yn Y Bar","Byth Adra",6,2,"Gyrru'r Byd O'm Blaen",
1871,"4 Yn Y Bar","Byth Adra",7,1,"Atgofion Hen Longwr",
1871,"4 Yn Y Bar","Byth Adra",8,1,"Llymaid Bach O Wisgi",
1871,"4 Yn Y Bar","Byth Adra",8,2,"Hoffedd Y Dywysoges Elisabeth",
1871,"4 Yn Y Bar","Byth Adra",8,3,"Pibddawns Dowlais",
1871,"4 Yn Y Bar","Byth Adra",9,1,"Alaw Araf",
1871,"4 Yn Y Bar","Byth Adra",10,1,"Elen Fwyn",
1871,"4 Yn Y Bar","Byth Adra",11,1,"Byth Adra",2791
1871,"4 Yn Y Bar","Byth Adra",11,2,"Car Huw Bach",4032
1871,"4 Yn Y Bar","Byth Adra",11,3,"Byth Adra",2791
3984,422,"Go Forth",1,1,"Fraser McKenzie",
3984,422,"Go Forth",1,2,Milltimber,1337
3984,422,"Go Forth",1,3,"Joe Foster's",23862
3984,422,"Go Forth",2,1,"Mambo Marimba",
3984,422,"Go Forth",2,2,"Red Crow",184
3984,422,"Go Forth",3,1,"Raka Vagen",
3984,422,"Go Forth",3,2,"Gaspe, The",3767
3984,422,"Go Forth",3,3,"Reel De Montreal",1346
3984,422,"Go Forth",4,1,"Sitting In The Stern Of A Boat",4710
3984,422,"Go Forth",4,2,Topper,24813
3984,422,"Go Forth",4,3,"You Can Call Me Big Al",11426
3984,422,"Go Forth",5,1,"Northside, The",13828
3984,422,"Go Forth",5,2,"Sir Wilfred Laurier's ",
3984,422,"Go Forth",5,3,"Rocking Chair, The",3095
3984,422,"Go Forth",6,1,"Go On Ahead",
3984,422,"Go Forth",6,2,"Leitrim Lilter, The",3943
3984,422,"Go Forth",6,3,"Will Tayloy's Fiddle",
3984,422,"Go Forth",6,4,"Green Fields Of Glentown",671
3984,422,"Go Forth",7,1,Antigonish,4739
3984,422,"Go Forth",7,2,"North Caroline Breakdown",16467
3984,422,"Go Forth",7,3,"Popcorn Behaviour",1735
3984,422,"Go Forth",8,1,"Letter That Never Came, The",
3984,422,"Go Forth",8,2,"Washington Square Park",8915
3984,422,"Go Forth",9,1,"Bread And Cheese",
3984,422,"Go Forth",9,2,Cobbler's,15066
3984,422,"Go Forth",9,3,"Purlongs, The",22171
3984,422,"Go Forth",10,1,"York Rant, The",
3984,422,"Go Forth",10,2,Geanoarake,
3984,422,"Go Forth",10,3,Richenitza,
2631,422,"Major Third",1,1,Finska,8491
2631,422,"Major Third",2,1,"Paddy's Leather Britches",2161
2631,422,"Major Third",2,2,"Breakdown, The",2473
2631,422,"Major Third",2,3,"Stool Of Repentance, The",1138
2631,422,"Major Third",3,1,"Del Caro's",
2631,422,"Major Third",3,2,"Peveril Castle",
2631,422,"Major Third",4,1,McDermott's,2013
2631,422,"Major Third",5,1,Lopez,
2631,422,"Major Third",5,2,Rosewood,815
2631,422,"Major Third",6,1,"Levantine's Barrel",3493
2631,422,"Major Third",6,2,"I Married A Wife Yet I Did Not",
2631,422,"Major Third",6,3,"Doctor Morrison's Seven Thistles",
2631,422,"Major Third",7,1,"Golden Rooster, The",
2631,422,"Major Third",7,2,"East Winds",5819
2631,422,"Major Third",8,1,"Trip To Scarborough",
2631,422,"Major Third",8,2,"Himlen's Polska",
2631,422,"Major Third",9,1,"Culfadda, The",1523
2631,422,"Major Third",9,2,"Mary Clare",9626
2631,422,"Major Third",9,3,"Archie Menzies",10689
2631,422,"Major Third",10,1,"Ost Og Brød",
2631,422,"Major Third",10,2,"Sounds Of The Underground",
2631,422,"Major Third",11,1,"Young Scottie",8357
2631,422,"Major Third",11,2,Freeland's,25030
2631,422,"Major Third",11,3,"Jim Anderson's Favourite",
2631,422,"Major Third",12,1,"Return From Helsinki",11091
2631,422,"Major Third",12,2,"Schottis Efter Magnus",
2630,422,"New Numbers",1,1,Vralkada,15247
2630,422,"New Numbers",2,1,"Brumley Brae",2210
2630,422,"New Numbers",2,2,Saratoga,1463
2630,422,"New Numbers",3,1,Nyset,
2630,422,"New Numbers",4,1,Sheehan's,1178
2630,422,"New Numbers",4,2,Barrowburn,705
2630,422,"New Numbers",4,3,Miller's,167
2630,422,"New Numbers",5,1,"Tune From Kuwait",
2630,422,"New Numbers",5,2,Konvulsionslat,19980
2630,422,"New Numbers",6,1,"La Vielle Maclotte",9385
2630,422,"New Numbers",6,2,"Weaver His Wife, The",6945
2630,422,"New Numbers",6,3,"My Dungannon Sweetheart",1575
2630,422,"New Numbers",7,1,"Trollens Brudmarsch",14249
2630,422,"New Numbers",8,1,"Polka Chinois",
2630,422,"New Numbers",8,2,"Buffty Under A Boosch",
2630,422,"New Numbers",8,3,"Cowboy, The",794
2630,422,"New Numbers",9,1,Polska,11056
2630,422,"New Numbers",9,2,Tanteeka,2904
2630,422,"New Numbers",9,3,"Svahn Schottis",
2630,422,"New Numbers",10,1,"Captain Peterson Of Melby",
2630,422,"New Numbers",10,2,"Growling Old Man And The Grumbling Old Woman, The",1006
2630,422,"New Numbers",10,3,"Miss Susan Cooper",1018
2394,422,One,1,1,"Le Bateau",
2394,422,One,1,2,"Hommage à Edmond Parizeau",7346
2394,422,One,2,1,"Gamle Jes Sonnichsen's Styk",
2394,422,One,3,1,"Broken Plate",
2394,422,One,3,2,"Tommy's Tarbukas",140
2394,422,One,3,3,Pottinger's,4696
2394,422,One,4,1,"Seven Tens",
2394,422,One,4,2,"Portland Fancy",1150
2394,422,One,5,1,"Centenary Pack",
2394,422,One,5,2,"Mitton's Breakdown",10410
2394,422,One,6,1,"A Special Day",14685
2394,422,One,6,2,"Swedish Polska",
2394,422,One,7,1,"Club Céilí",56
2394,422,One,7,2,"Kilfenora, The",949
2394,422,One,7,3,"Calliope House",15
2394,422,One,8,1,"President Garfield",419
2394,422,One,8,2,"Clumsy Lover",3828
2394,422,One,9,1,"Curlew, The",
2394,422,One,10,1,Fløteren,
2394,422,One,11,1,"High Part Of The Road",183
2394,422,One,11,2,Slängpolska,15950
2394,422,One,12,1,"A Yow Cam Ta Wir Door Yarmin",3447
2394,422,One,12,2,Fraillach,445
2394,422,One,13,1,"Le Reel Des Siamois",
2394,422,One,13,2,"Alvah Batcheldar's",
2394,422,One,13,3,"John McNeil's",1002
3216,4Square,"20:20 Manchester",1,1,Neo,
3216,4Square,"20:20 Manchester",2,1,Errogie,
3216,4Square,"20:20 Manchester",3,1,"Fit Arms",
3216,4Square,"20:20 Manchester",4,1,Dreadless,
3216,4Square,"20:20 Manchester",5,1,"Lighthouse Tale, The",
3216,4Square,"20:20 Manchester",6,1,Balls,
3216,4Square,"20:20 Manchester",7,1,Schnee,
3216,4Square,"20:20 Manchester",8,1,"Falling Wings",
3216,4Square,"20:20 Manchester",9,1,Castro,
3216,4Square,"20:20 Manchester",10,1,"I Still Can't Say Goodbye",
3216,4Square,"20:20 Manchester",11,1,Celerity,
3216,4Square,"20:20 Manchester",12,1,Moonsong,
3216,4Square,"20:20 Manchester",13,1,"Inconspicuous Egg, The",
3216,4Square,"20:20 Manchester",14,1,"Lily Of Barbary",
3216,4Square,"20:20 Manchester",15,1,Farewell,8397
3216,4Square,"20:20 Manchester",16,1,Beatrice,483
3216,4Square,"20:20 Manchester",17,1,"20:20 Manchester",
3885,4Square,Chronicles,1,1,"Trooper Lad",
3885,4Square,Chronicles,2,1,"Walter Leask",
3885,4Square,Chronicles,2,2,"Roman Wall, The",4802
3885,4Square,Chronicles,3,1,Coridinio,1866
3885,4Square,Chronicles,3,2,"Schottische Von Zavaten",
3885,4Square,Chronicles,4,1,"April Snowfall",
3885,4Square,Chronicles,4,2,"Tommy's Tarbukas",140
3885,4Square,Chronicles,5,1,Pretoria,
3885,4Square,Chronicles,6,1,Les,
3885,4Square,Chronicles,7,1,Lugerberugi,
3885,4Square,Chronicles,8,1,"Follow The Heron",
3885,4Square,Chronicles,9,1,"Calm After The Storm, The",
3885,4Square,Chronicles,10,1,"Trip To Miriams",4132
3885,4Square,Chronicles,10,2,"Elzick's Farewell",
3885,4Square,Chronicles,10,3,Prophecy,
3885,4Square,Chronicles,10,4,"Dashing White Eejit",3500
3885,4Square,Chronicles,11,1,"Young And Old",
3606,"5 Second Rule","Buttered Side Down",1,1,"Shetland Pony",10349
3606,"5 Second Rule","Buttered Side Down",1,2,Robertson's,6530
3606,"5 Second Rule","Buttered Side Down",1,3,"Paddy Fahy's",463
3606,"5 Second Rule","Buttered Side Down",2,1,"Cast Your Fate To The Wind",
3606,"5 Second Rule","Buttered Side Down",2,2,"Our Way Was Hard",
3606,"5 Second Rule","Buttered Side Down",2,3,"Johnny I Do Miss You",2781
3606,"5 Second Rule","Buttered Side Down",3,1,"Fermoso Universo",
3606,"5 Second Rule","Buttered Side Down",3,2,"Emergency Pants",10338
3606,"5 Second Rule","Buttered Side Down",3,3,"Prata Paxaro",10337
3606,"5 Second Rule","Buttered Side Down",4,1,Whelan's,1447
3606,"5 Second Rule","Buttered Side Down",4,2,"I've Just Seen A Face",
3606,"5 Second Rule","Buttered Side Down",4,3,"Hare's Paw",1462
3606,"5 Second Rule","Buttered Side Down",5,1,"Hold On",4640
3606,"5 Second Rule","Buttered Side Down",6,1,"Bolen's Fancy",373
3606,"5 Second Rule","Buttered Side Down",6,2,"Pipe On The Hob, The",81
3606,"5 Second Rule","Buttered Side Down",6,3,Devlin's,4450
3606,"5 Second Rule","Buttered Side Down",7,1,Gracie's,
3606,"5 Second Rule","Buttered Side Down",8,1,"Man Of Constant Sorrow",19203
3606,"5 Second Rule","Buttered Side Down",9,1,"My Cup Of Stars",
3606,"5 Second Rule","Buttered Side Down",10,1,Fraher's,992
3606,"5 Second Rule","Buttered Side Down",10,2,"Humours Of Ballyloughlin, The",210
3606,"5 Second Rule","Buttered Side Down",10,3,"Christmas Eve",440
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",1,1,"Sealer's Ball, The",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",2,1,"Blow The Wind Westerly",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",3,1,"Payne's Choice",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",3,2,"Old Boney",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",3,3,"Bluebird, The",12778
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",4,1,"Gay Gunners, The",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",5,1,"When We Were Boys",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",6,1,"Hound's Tune",6493
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",6,2,"Four Sisters",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",6,3,"Susannah Perry's",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",7,1,"Captains And Ships",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",8,1,"Where Do The Capelin Go?",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",9,1,"Feller From Fortune",7181
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",9,2,"Auntie Mary",1218
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",10,1,"And A Crowd Of Bold Sharemen",
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",11,1,"Mik'maq Square Dance Tune",18205
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",11,2,"Off Go Those St. John's Girls",12459
3808,"A Crowd Of Bold Sharemen","A Crowd Of Bold Sharemen",11,3,"Stan Pickett's Tune",18065
6783,a'Nish,"Way of the Gull",1,1,"Super 16",
6783,a'Nish,"Way of the Gull",2,1,Anabelle's,
6783,a'Nish,"Way of the Gull",3,1,Bit,
6783,a'Nish,"Way of the Gull",3,2,Bop,
6783,a'Nish,"Way of the Gull",4,1,"Trip To Pakistan",112
6783,a'Nish,"Way of the Gull",4,2,"Old Hag Of Galway, The",976
6783,a'Nish,"Way of the Gull",5,1,"Seagulls Of Kristiansund, The",
6783,a'Nish,"Way of the Gull",6,1,"Raad Ny Foillan",
6783,a'Nish,"Way of the Gull",7,1,"Bombay Dog",8571
6783,a'Nish,"Way of the Gull",8,1,"Out Of The Orient",
6783,a'Nish,"Way of the Gull",8,2,"Jenny's Jam",
6783,a'Nish,"Way of the Gull",8,3,"Home Again",
6783,a'Nish,"Way of the Gull",9,1,"Dusty Windowsills",29
6783,a'Nish,"Way of the Gull",9,2,Bobbly,
4031,AAMOS,Caravan,1,1,"Green Grow Da Rushes",
4031,AAMOS,Caravan,1,2,"Sillocks An Tatties",11985
4031,AAMOS,Caravan,1,3,"Wha'll Dance We Wattie ?",14942
4031,AAMOS,Caravan,2,1,"Doon Da Rooth",9975
4031,AAMOS,Caravan,2,2,"Da Papa Stour Sword Dance",8622
4031,AAMOS,Caravan,2,3,"Dus Bün Lang Awa An Im Tocht Lang Tae See Dee",8885
4031,AAMOS,Caravan,3,1,"Eternal Lea",
4031,AAMOS,Caravan,3,2,"På Fetlars Topp",5927
4031,AAMOS,Caravan,4,1,"Da Westside Brides March",
4031,AAMOS,Caravan,5,1,David's,24636
4031,AAMOS,Caravan,6,1,"Da Scallowa' Lasses",1611
4031,AAMOS,Caravan,6,2,"Karen's Fancy",
4031,AAMOS,Caravan,6,3,"Ahint Da Dykes O' Voe",12042
4031,AAMOS,Caravan,7,1,"Papa Stoor Bridal March",8622
4031,AAMOS,Caravan,7,2,"Papa Hopsar!",
4031,AAMOS,Caravan,8,1,"Da Greenland Man's Tune",4680
4031,AAMOS,Caravan,9,1,"Sandy Ower Da Lea",17294
4031,AAMOS,Caravan,9,2,"Da Cross",12375
4031,AAMOS,Caravan,9,3,"Gan Ainm",
4031,AAMOS,Caravan,9,4,"Up Da Stroods Da Sailer Goes",9574
4031,AAMOS,Caravan,10,1,"Vidar Skrede's Vals",10980
8039,"Aaron Collis","Before Daylight In The Morning",1,1,Six-Handed,
8039,"Aaron Collis","Before Daylight In The Morning",1,2,"Mike Whalen's",
8039,"Aaron Collis","Before Daylight In The Morning",1,3,"Mi'kmaq Square-dance Tune",18205
8039,"Aaron Collis","Before Daylight In The Morning",2,1,"Before Daylight In The Morning",
8039,"Aaron Collis","Before Daylight In The Morning",2,2,"Bren Tobin's Jigs",
8039,"Aaron Collis","Before Daylight In The Morning",3,1,"Ivan White's",
8039,"Aaron Collis","Before Daylight In The Morning",3,2,Romaine's,
8039,"Aaron Collis","Before Daylight In The Morning",4,1,"Farewell To The Torngats",
8039,"Aaron Collis","Before Daylight In The Morning",5,1,"Manuel Hann's",
8039,"Aaron Collis","Before Daylight In The Morning",5,2,"Hanrahan, The",
8039,"Aaron Collis","Before Daylight In The Morning",5,3,"Stephanie's Birthday",
8039,"Aaron Collis","Before Daylight In The Morning",6,1,"Little Joe Palliser's",
8039,"Aaron Collis","Before Daylight In The Morning",6,2,"Rufus Guinchard's",
8039,"Aaron Collis","Before Daylight In The Morning",7,1,"Billy McGee Would You Marry Me?",
8039,"Aaron Collis","Before Daylight In The Morning",7,2,"Boy In The Gap, The",1579
8039,"Aaron Collis","Before Daylight In The Morning",8,1,"Washroom Reel, The",
8039,"Aaron Collis","Before Daylight In The Morning",8,2,"Woman Of The House, The",321
8039,"Aaron Collis","Before Daylight In The Morning",8,3,"Clyde Wells' Dream",
8039,"Aaron Collis","Before Daylight In The Morning",9,1,"Fisher Who Died In His Bed, The",
8039,"Aaron Collis","Before Daylight In The Morning",10,1,"Bill Martin's",
8039,"Aaron Collis","Before Daylight In The Morning",10,2,"Harry Eveleigh's (Double)",
8039,"Aaron Collis","Before Daylight In The Morning",10,3,"Tilting Harbour Close-In",
8039,"Aaron Collis","Before Daylight In The Morning",11,1,"Britches Full Of Stitches, The",1075
8039,"Aaron Collis","Before Daylight In The Morning",11,2,"Tom Brett's",
8039,"Aaron Collis","Before Daylight In The Morning",12,1,"French Shore Cut, The",
8039,"Aaron Collis","Before Daylight In The Morning",12,2,"Mike Tremblett's",
8039,"Aaron Collis","Before Daylight In The Morning",12,3,"McCarthy's Double",24891
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",1,1,Galway,38
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",1,2,"Golden Eagle, The",974
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",2,1,"Water Flow In The Springtime",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",3,1,"Bartlett & Frissell",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",4,1,Dinah,
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",5,1,"Black-Cap Polka #1, The",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",5,2,"Black-Cap Polka #2, The",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",6,1,"Stacks, The",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",7,1,"Ragtime Annie",3954
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",7,2,"Ragtime Rufus",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",8,1,"Rock Valley",1215
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",8,2,"Johnny Mac's",18296
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",9,1,"HCQ Strut",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",10,1,"Rawlins Cross",18257
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",10,2,"Cottage In The Glen",558
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",11,1,"Oh Susannah",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",11,2,"Mrs. Belle Fennelly's",
6445,"Aaron Collis & Duane Andrews","The Mallard Cottage Sessions",12,1,"Flambee Montalbanaise, The",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",1,1,"Carlow Boys",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",1,2,"Tatter Jack Walsh",1638
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",2,1,"Vince's Triple",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",2,2,"Calvin Payne's Step Dance Tune",20786
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",3,1,"Kevin Broderick's",12456
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",3,2,"Boys From Dildo, The",20784
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",3,3,"Don Freake's",17979
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",4,1,"Carnation, The",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",4,2,"Ruby's (Waltz)",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",5,1,"McCormack's Breakdown",20809
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",5,2,"Brian Tobin's",21848
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",6,1,"Britches Full Of Stitches",18079
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",6,2,Advance,
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",6,3,"Bren Newman's #1",23141
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",7,1,"Torrent River",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",7,2,"Daniel's Harbour Breakdown",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",8,1,"Red Rock Brook",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",8,2,Shanawdithit,
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",9,1,"Form A Line",20785
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",9,2,"Green Grow The Rushes-O",1936
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",9,3,"Flowers Of Edinburgh",2549
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",10,1,"Mickey The Moulder",19
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",11,1,"Biscay Bay",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",11,2,"Little Joe Palliser's",
5362,"Aaron Collis and Emilia Bartellas","Traditional Tunes from Newfoundland & Labrador",11,3,"Four-Turn Tune",
